id,url,title,body,bodyShort,jurisdiction,type,status,appliesTo,requirements,versions,summary,keyProvisions,relatedIncidents,sources,country,categories,lastVerified,verified,region,effectiveDate,article
cepej-guidelines-generative-ai-courts,https://safelegalai.com/regulation/international/cepej-guidelines-generative-ai-courts,Guidelines on the use of generative AI by courts and tribunals (CEPEJ(2025)18Final),"European Commission for the Efficiency of Justice, Council of Europe",CEPEJ,international,guidance,in-force,judges; court-staff,disclosure; verification; confidentiality,"[{""version"":""Final"",""date"":""2025-12-19"",""url"":""https://rm.coe.int/cepej-2025-18final-en-draft-guidelines-on-the-use-of-generative-ai-for/48802a4ad1""}]","Guidelines adopted 19 December 2025 by the Council of Europe's CEPEJ for courts and tribunals in its 46 member states on using generative AI. Judicial use must be transparent, AI output can never bind a judge, the right to a human judge is guaranteed, and confidential case data must be protected. They replace the February 2024 information note.",A human judge must always take the decision; generative AI output is never binding.; Judicial use of generative AI should be transparent to parties where it affects proceedings.; Confidential and personal data in case files must not be entered into unsecured tools.; Outputs must be verified for accuracy before any reliance.,,"[{""label"":""Council of Europe — CEPEJ(2025)18Final (PDF)"",""url"":""https://rm.coe.int/cepej-2025-18final-en-draft-guidelines-on-the-use-of-generative-ai-for/48802a4ad1""}]",INT,judicial-use; ai-decision-prohibition; court-own-use; verification-duty; confidentiality-client-data; disclosure-filings; data-protection,2026-09-03,true,,2025-12-19,
us-frcp-court-2025-rule-11-ai-suggestion,https://safelegalai.com/regulation/us-federal/us-frcp-court-2025-rule-11-ai-suggestion,Rules Suggestion 25-CV-S: Proposed Rule 11(a) Generative AI Certification,Advisory Committee on Civil Rules / Committee on Rules of Practice and Procedure,Advisory Committee on Civil Rules / Committee on Rules of Practice and Procedure,us-federal,court-rule,proposed,lawyers; parties,disclosure; certification; verification,"[{""version"":""Original"",""date"":""2025-12-16"",""url"":""https://www.uscourts.gov/sites/default/files/document/25-cv-s_suggestion_from_mark_behrens_and_jacob_bennett_-_rule_11a.pdf""}]","Rules Suggestion 25-CV-S asks the federal Civil Rules committee to consider amending Rule 11(a) so documents with citations and generative-AI-created content include a certification that supervised human review confirmed authorities exist, citations are accurate, and the authorities support the propositions cited.","The suggestion proposes a Rule 11(a) certification for any document containing citations filed with a court.; The proposed certification covers content created with the assistance of generative artificial intelligence.; The signer would certify that they or a supervised individual reviewed AI-created content for existing and accurately cited authorities.; The signer would certify that cited authorities support the propositions for which they are cited.; The proposed text acknowledges corrective action, including sanctions, for hallucinated content submitted to the court.",,"[{""label"":""Advisory Committee on Civil Rules / Committee on Rules of Practice and Procedure — Rules Suggestion 25-CV-S: Proposed Rule 11(a) Generative AI Certification (primary, court-pdf)"",""url"":""https://www.uscourts.gov/sites/default/files/document/25-cv-s_suggestion_from_mark_behrens_and_jacob_bennett_-_rule_11a.pdf""},{""label"":""SafeLegalAI us-court-ai-orders dataset row (coding, text excerpt, provenance)"",""url"":""https://github.com/SafeLegalAI/us-court-ai-orders/blob/main/data/orders.jsonl""}]",US,disclosure-filings; verification-duty,2026-09-06,false,,,
us-hi-supreme-court-ai-committee-final-report,https://safelegalai.com/regulation/us-state/us-hi-supreme-court-ai-committee-final-report,Hawaii Supreme Court Committee on Artificial Intelligence and the Courts: Final Report (SCMF-24-0000305),"Supreme Court of Hawaii, Committee on Artificial Intelligence and the Courts",Hawaii Supreme Court,us-state,report,proposed,judges; court-staff; lawyers; litigants,disclosure; verification,"[{""version"":""Final Report"",""date"":""2025-12-16"",""url"":""https://www.courts.state.hi.us/"",""changes"":""Filed in SCMF-24-0000305""}]","Hawaii's judiciary studied AI for eighteen months and concluded HRCP Rule 11 already covers AI abuse, while recommending the Supreme Court consider a federal-style AI disclosure declaration for state-court filings. The committee separately adopted internal guardrails for judiciary use of AI tools.",Existing rules including HRCP Rule 11 are broad enough to provide adequate safeguards against AI abuse in state-court filings; The Court should consider adopting a disclosure rule mirroring D. Haw. General Order 23-1; Under the proposed rule an AI-assisted filing would be accompanied by a declaration confirming AI use and that all cited authorities have been verified; The committee adopted Hawaii State Judiciary Guardrails for the Acceptable Use of AI Tools and Platforms for judges and staff; Advisory only; no implementing Supreme Court order as of September 2026,,"[{""label"":""Hawaii State Judiciary (official site)"",""url"":""https://www.courts.state.hi.us/""}]",US,disclosure-filings; judicial-use; court-own-use; verification-duty,2026-09-04,false,Hawaii,,
fr-conseil-etat-charte-ia-juridiction-administrative,https://safelegalai.com/regulation/other/fr-conseil-etat-charte-ia-juridiction-administrative,Charte d'utilisation de l'intelligence artificielle au sein de la juridiction administrative,"Conseil d'État (Council of State), France",Conseil d'État,other,policy,in-force,judges; court-staff,verification; confidentiality; competence; prohibition; supervision,"[{""version"":""First version"",""date"":""2025-12-11"",""url"":""https://www.conseil-etat.fr/Media/actualites/documents/2025/decembre-2025/charte-d-utilisation-de-l-intelligence-artificielle-au-sein-de-la-juridiction-administrative"",""changes"":""Initial charter, adopted after consultation with staff, unions and elected representatives and reviewed by the collège de déontologie.""}]","A deontological charter published on 11 December 2025 binding every member, magistrate and staff member of the French administrative jurisdiction — Conseil d'État, cours administratives d'appel, tribunaux administratifs, Cour nationale du droit d'asile and Tribunal du stationnement payant. It sets seven principles for generative AI, excludes high-risk AI systems, and covers external chatbots, which are not blocked but tightly conditioned.","'L'IA est un outil qui jamais ne décide': AI may not interpret a rule of law or case law, establish or assess facts, apply law to a case, reason legally or propose an outcome.; Human verification is systematic — AI output, especially legal and case-law references, must never be assumed true or complete and must be checkable by another means.; Users adopt AI-generated content as their own and cannot 'se défausser sur l'IA' for errors or omissions.; Give up using external AI where data security and confidentiality cannot be assured: entering information into a public chatbot 'équivaut à la publier sur internet'.; Users must guard against anchoring, confirmation, training and discriminatory bias, and weigh the environmental cost of each prompt.; The charter covers only limited-risk AI under the AI Act; high-risk judicial AI (Annex III point 8(a)) is excluded.",,"[{""label"":""Conseil d'État — charter page (official)"",""url"":""https://www.conseil-etat.fr/qui-sommes-nous/deontologie/charte-d-utilisation-de-l-intelligence-artificielle-au-sein-de-la-juridiction-administrative""},{""label"":""Conseil d'État — charter (official PDF)"",""url"":""https://www.conseil-etat.fr/Media/actualites/documents/2025/decembre-2025/charte-d-utilisation-de-l-intelligence-artificielle-au-sein-de-la-juridiction-administrative""}]",FR,judicial-use; ai-decision-prohibition; verification-duty; confidentiality-client-data; court-own-use; supervision,2026-09-04,true,,,
us-nc-cabarrus-2025-ai-evidence-disclosure,https://safelegalai.com/regulation/us-state/us-nc-cabarrus-2025-ai-evidence-disclosure,Revised Administrative Order Regarding Generative Artificial Intelligence and Its Use in the Superior Court of Cabarrus County,"Superior Court of Cabarrus County, North Carolina — Judge Senior Resident Superior Court Judge Martin B. McGee","Superior Court of Cabarrus County, North Carolina (Judge McGee)",us-state,standing-order,in-force,lawyers; litigants; parties,disclosure,"[{""version"":""Amended"",""date"":""2025-12-08"",""url"":""https://www.nccourts.gov/assets/documents/local-rules-forms/Filed%20AI%20Revised%20Admin%20Order%202025.pdf""}]","The Cabarrus County Superior Court revised its generative AI administrative order on December 8, 2025. The order permits AI-assisted advocacy without disclosure when reviewed and adopted, but requires disclosure when AI generates, alters, enhances, or analyzes evidence and addresses deepfakes, confidentiality, validation, and sanctions.","The revised order distinguishes AI that affects evidence from AI that affects advocacy only.; AI used solely to draft legal argument need not be disclosed when the lawyer reviews and adopts it as advocacy.; A party that generates, offers, materially alters, enhances, or analyzes evidence using AI must promptly disclose the nature and scope of use.; Users must protect confidentiality and privilege when employing AI tools.; Parties must use best efforts to verify authenticity, validity, and reliability where synthetic or AI-enhanced media may be involved.",,"[{""label"":""Superior Court of Cabarrus County, North Carolina — Revised Administrative Order Regarding Generative Artificial Intelligence and Its Use in the Superior Court of Cabarrus County (primary, state-court-site)"",""url"":""https://www.nccourts.gov/assets/documents/local-rules-forms/Filed%20AI%20Revised%20Admin%20Order%202025.pdf""},{""label"":""SafeLegalAI us-court-ai-orders dataset row (coding, text excerpt, provenance)"",""url"":""https://github.com/SafeLegalAI/us-court-ai-orders/blob/main/data/orders.jsonl""}]",US,disclosure-filings; litigant-in-person; evidence-admissibility,2026-09-06,false,North Carolina,2024-07-23,
int-unesco-guidelines-ai-courts-tribunals,https://safelegalai.com/regulation/international/int-unesco-guidelines-ai-courts-tribunals,UNESCO Guidelines for the use of AI systems in courts and tribunals,"United Nations Educational, Scientific and Cultural Organization",UNESCO,international,guidance,in-force,judges; court-staff,verification; confidentiality; disclosure; competence; risk-classification,"[{""version"":""Final"",""date"":""2025-12-03"",""url"":""https://unesdoc.unesco.org/ark:/48223/pf0000396582"",""changes"":""Published 3 December 2025; launched at the Athens Roundtable on AI and the Rule of Law, London, 4 December 2025.""},{""version"":""Draft for consultation"",""date"":""2024-09-01"",""url"":""https://unesdoc.unesco.org/ark:/48223/pf0000390781""}]","Published 3 December 2025 after a global consultation, the Guidelines are UNESCO's ethical and operational framework for AI in judicial systems. Fifteen principles in five groups - human rights and equality; safety, security and accuracy; explainability, transparency and auditability; awareness and accountability; human-centred decision-making - are paired with recommendations for judicial organisations and individual judges.","AI is an assistive, not substitutive, tool; it shall not replace judicial decision-making (principles 1.13-1.15).; Judges should verify AI-generated information independently, avoid over-reliance and disclose when AI tools influenced a decision.; Judicial organisations should set procurement standards with risk and rights-impact review, run training and monitor systems across their lifecycle, including the ability to disable them.; Explainability: a decision that cannot be understood cannot be used to affect someone's rights.",,"[{""label"":""UNESCO — Guidelines announcement"",""url"":""https://www.unesco.org/en/articles/guidelines-use-ai-systems-courts-and-tribunals""},{""label"":""UNESCO — AI in the courtroom (launch)"",""url"":""https://www.unesco.org/en/articles/ai-courtroom-unescos-new-guidelines-judiciary""},{""label"":""UNESDOC record"",""url"":""https://unesdoc.unesco.org/ark:/48223/pf0000396582""}]",INT,judicial-use; ai-decision-prohibition; court-own-use; procurement-vendor; training-cle; verification-duty,2026-09-04,true,,2025-12-03,
cn-beijing-tongzhou-court-ai-fabricated-cases-2025,https://safelegalai.com/regulation/other/cn-beijing-tongzhou-court-ai-fabricated-cases-2025,Beijing Tongzhou District People's Court: counsel criticised for filing AI-fabricated precedents,"Beijing Tongzhou District People's Court, selected for the People's Court Case Database",Tongzhou District Court,other,judgment-guidance,in-force,lawyers; parties; litigants,verification,"[{""version"":""Case Database entry"",""date"":""2025-12-01"",""url"":""https://www.chinanews.com.cn/fz/2026/01-15/10552373.shtml"",""changes"":""Selected for the People's Court Case Database in December 2025; reported nationally 15-16 January 2026.""}]","A plaintiff's lawyer filed supplementary submissions citing two reference cases generated by an AI model and never verified. The judge found the cited case numbers belonged to unrelated real cases and wrote a criticism into the judgment without a fine. Entered in the People's Court Case Database in December 2025, it sets graduated consequences for unverified AI citations.","Lawyers must verify the authenticity of AI-sourced materials before submission.; Consequences graduated by severity: criticism and education for minor cases; fines or detention under Civil Procedure Law art. 114 for serious cases.; Applies to all litigation participants, including self-represented parties.",,"[{""label"":""China News Service report"",""url"":""https://www.chinanews.com.cn/fz/2026/01-15/10552373.shtml""},{""label"":""Ministry of Justice legal-publicity repost"",""url"":""http://legalinfo.moj.gov.cn/pub/sfbzhfx/zhfxfzzx/fzzxyw/202601/t20260116_530661.html""},{""label"":""Beijing Daily report"",""url"":""https://xinwen.bjd.com.cn/content/s6968e6add5de6b42d6c2aea2.html""}]",CN,verification-duty; sanctions-record; litigant-in-person,2026-09-04,true,Beijing,2025-12-01,
cz-usoud-i-us-3004-25-fabricated-citations,https://safelegalai.com/regulation/other/cz-usoud-i-us-3004-25-fabricated-citations,"Ústavní soud, usnesení sp. zn. I. ÚS 3004/25 — procedural fine for a constitutional complaint citing non-existent decisions",Constitutional Court of the Czech Republic [Ústavní soud],Ústavní soud,other,judgment-guidance,in-force,lawyers,verification,"[{""version"":""1.0"",""date"":""2025-12-01"",""url"":""https://nalus.usoud.cz/Search/GetText.aspx?sz=1-3004-25_1"",""changes"":""Decision imposing a CZK 25,000 procedural fine on counsel.""}]","The Czech Constitutional Court fined counsel Mgr. Pavel Kehl CZK 25,000 over a constitutional complaint citing decisions that did not exist or whose holdings were grossly misdescribed. The court identified anglicisms, sentence fragments and inconsistent citation formatting as indicators of AI drafting, and held counsel fully responsible for hallucinated arguments.","Cited authorities including III. ÚS 2987/18, III. ÚS 3881/18 and II. ÚS 2264/14 either did not exist or were grossly misinterpreted.; Indicators of AI generation: anglicisms, incomplete sentence fragments, inconsistent citation formatting and confusion between decision types.; A lawyer bears full responsibility for every argument in a filing, including any hallucinating arguments produced by artificial intelligence.; The CZK 25,000 fine was a quarter of the CZK 100,000 statutory maximum, reflecting a first offence and the remediable nature of the defects.",,"[{""label"":""Ústavní soud — I. ÚS 3004/25 full text (NALUS)"",""url"":""https://nalus.usoud.cz/Search/GetText.aspx?sz=1-3004-25_1""}]",CZ,sanctions-record; verification-duty,2026-09-04,true,,,
fi-bar-tietoturvaopas-b052,https://safelegalai.com/regulation/other/fi-bar-tietoturvaopas-b052,"B 05.2 Data Security Manual [Tietoturvaopas], Annex 5 'AI guide for the advocate' [Tekoälyopas asianajajalle]","Finnish Bar Association [Suomen Asianajajaliitto / Suomen Asianajajat], board",Finnish Bar Association,other,guidance,in-force,lawyers; firms,verification; confidentiality; competence; supervision; record-keeping; risk-classification,"[{""version"":""13.11.2025 update"",""date"":""2025-12-01"",""url"":""https://asianajajat.fi/wp-content/uploads/2025/12/B-05.2-Tietoturvaopas-hallitus-23.11.2018-paiv.-12.12.2019-24.9.2021-14.12.2023-19.4.2024-ja-13.11.2025-voimassa-1.12.2025-lukien.pdf"",""changes"":""Board updated Annex 5, the AI guide, on 13 November 2025; the manual is in force from 1 December 2025. Annex 5 now runs to twelve numbered requirements plus a Microsoft 365 Copilot deployment guide.""},{""version"":""19.4.2024 update"",""date"":""2024-04-19"",""url"":""https://asianajajat.fi/asianajajalle/saantely/saadoksia-ja-ohjeita/"",""changes"":""Board added Annex 5 (the AI guide) and amended the 'Background' section to note that AI use increases the risks of handling confidential data.""},{""version"":""Original"",""date"":""2018-11-23"",""url"":""https://asianajajat.fi/asianajajalle/saantely/saadoksia-ja-ohjeita/"",""changes"":""Manual adopted by the Bar's board on 23 November 2018; earlier updates 12 Dec 2019, 24 Sept 2021 and 14 Dec 2023.""}]","The Finnish Bar's information-security manual, recommendatory in character but functioning as commentary on the binding B 05.1 guideline. Its Annex 5, first added in April 2024 and substantially updated in November 2025, is Finland's principal profession-facing generative-AI guidance for advocates, in force from 1 December 2025.","Annex 5 point 2: whether advice rests wholly or partly on AI output, the advocate is personally liable to the client; tools err in ways that are hard to detect and outputs can look credible while containing factual errors or fabricated references, so the advocate must always verify correctness before use.; Annex 5 point 1: a business-grade licence of the AI application must be acquired, applying binding guideline B 05.1 point 6; a free consumer version is not a business subscription.; Annex 5 point 4: AI tools may be used only if it can be assured that privileged material is not used, stored or shared contrary to confidentiality; terms and settings, including those of extensions and agents, must be checked so inputs are not used for model training or to answer other users.; Annex 5 point 6: firms must ensure staff AI literacy under AI Act Art. 4, covering how AI works, its limits, prohibited uses, human oversight (outputs assessed critically before use) and transparency about when AI was used and how it shaped the result; literacy must be refreshed as systems change.; Annex 5 points 3, 7, 8 and 9: periodic risk assessment of each tool; access rights scoped so AI cannot surface material beyond its intended audience; blocking use of firm data or user content for third-party model training; and logging and monitoring of AI use assigned to competent staff because models drift and fabricate.; Main text: where a cloud service such as an AI solution offers a version with wider security features that separate the customer's data from other users' data, that version must be adopted.",,"[{""label"":""Suomen Asianajajat — B 05.2 Tietoturvaopas (PDF, in force 1 Dec 2025)"",""url"":""https://asianajajat.fi/wp-content/uploads/2025/12/B-05.2-Tietoturvaopas-hallitus-23.11.2018-paiv.-12.12.2019-24.9.2021-14.12.2023-19.4.2024-ja-13.11.2025-voimassa-1.12.2025-lukien.pdf""},{""label"":""Suomen Asianajajat — regulations and guidelines index"",""url"":""https://asianajajat.fi/asianajajalle/saantely/saadoksia-ja-ohjeita/""}]",FI,verification-duty; confidentiality-client-data; competence-duty; supervision; client-consent-transparency; bar-guidance; training-cle; procurement-vendor; data-protection,2026-09-04,true,,,
hk-digital-policy-office-generative-ai-guideline,https://safelegalai.com/regulation/hong-kong/hk-digital-policy-office-generative-ai-guideline,Hong Kong Generative AI Technical and Application Guideline,"Digital Policy Office, Government of Hong Kong",HK Digital Policy Office,hong-kong,guidance,in-force,providers; all,risk-classification; permissive,"[{""version"":""December 2025 update"",""date"":""2025-12-01"",""url"":""https://www.digitalpolicy.gov.hk/en/our_work/data_governance/policies_standards/ethical_ai_framework/doc/HK_Generative_AI_Technical_and_Application_Guideline_en.pdf"",""changes"":""Updated edition of the April 2025 guideline.""},{""version"":""April 2025"",""date"":""2025-04-01"",""url"":""https://www.digitalpolicy.gov.hk/en/our_work/data_governance/policies_standards/ethical_ai_framework/doc/HK_Generative_AI_Technical_and_Application_Guideline_en.pdf""}]","A cross-sector governance guideline published by Hong Kong's Digital Policy Office in April 2025 and updated in December 2025. It sets out a technical and application framework for developers and deployers of generative AI, covering governance, risk assessment, data protection and safety. It is not legal-sector specific but applies to law firms deploying AI in Hong Kong.","Provides a governance and risk framework for generative AI developers and users.; Addresses data protection, security and content accuracy across sectors.; Voluntary guideline forming part of the Ethical AI Framework.",,"[{""label"":""Digital Policy Office — Generative AI guideline (PDF)"",""url"":""https://www.digitalpolicy.gov.hk/en/our_work/data_governance/policies_standards/ethical_ai_framework/doc/HK_Generative_AI_Technical_and_Application_Guideline_en.pdf""}]",HK,ai-act-horizontal; procurement-vendor,2026-09-03,true,,2025-04-01,
hk-law-society-circular-25-824-generative-ai,https://safelegalai.com/regulation/hong-kong/hk-law-society-circular-25-824-generative-ai,Circular 25-824: Generative AI in Legal Practice: Risks and Tips,Law Society of Hong Kong,Law Society of Hong Kong,hong-kong,guidance,in-force,lawyers; firms,verification; confidentiality; competence,"[{""version"":""December 2025"",""date"":""2025-12-01"",""url"":""https://www.hklawsoc.org.hk/-/media/HKLS/pub_e/circular/2025/25-824a1.pdf""}]","A circular issued by the Law Society of Hong Kong in December 2025 setting out the risks of generative AI in legal practice and practical tips for solicitors. It cautions that output may be inaccurate or fabricated and must be verified, that client confidentiality must be protected when using tools, and that solicitors remain responsible for all work product.","Solicitors must verify AI-generated content, including citations, before use.; Client confidential information must not be entered into tools without safeguards.; Solicitors should understand the tool and its data handling before adoption.",,"[{""label"":""Law Society of Hong Kong — Circular 25-824 (PDF)"",""url"":""https://www.hklawsoc.org.hk/-/media/HKLS/pub_e/circular/2025/25-824a1.pdf""}]",HK,bar-guidance; verification-duty; confidentiality-client-data; competence-duty,2026-09-03,true,,2025-12-01,tier3-ai-guidance-india-brazil-hongkong-gulf
nl-nova-aanbevelingen-ai-advocatuur,https://safelegalai.com/regulation/other/nl-nova-aanbevelingen-ai-advocatuur,Aanbevelingen AI in de advocatuur,Nederlandse orde van advocaten (Netherlands Bar),NOvA,other,guidance,in-force,lawyers; firms,verification; confidentiality; consent; competence; supervision; permissive,"[{""version"":""First version"",""date"":""2025-12-01"",""url"":""https://www.advocatenorde.nl/voor-advocaten/digitalisering-ai/aanbevelingen-ai-de-advocatuur"",""changes"":""First NOvA AI recommendations, prepared by the projectgroep Digitalisering & AI; reported by Het Advocatenblad on 10 December 2025. Month-only date: the source gives the month, so the 1st is recorded as the date.""}]","The Dutch Bar's recommendations on responsible AI use, published at the end of 2025 and organised around the five statutory core values of the profession. They are notable in Europe for recommending that lawyers ask the client's permission before using AI on a file, and for requiring manual verification of every citation and fact.","Deskundigheid: basic knowledge of generative AI is essential for every lawyer — LLM principles, prompting, bias mitigation, hallucinations, error detection, regulation and cybersecurity.; 'Verifieer altijd de output': check citations, case law and facts manually before use, and use only tools that cite sources.; 'Vraag toestemming aan de cliënt voor AI-gebruik in het dossier' — seek client permission for AI use on the matter.; No confidential or client data in free or public AI models; apply privacy by design, run a DPIA, and keep input and output inside the firm environment.; Know the data flows — storage country, sub-processors, security — and select suppliers by reading the actual contract and privacy terms, not marketing claims.; Onafhankelijkheid: supervise staff and suppliers, adopt a firm-wide AI policy and implement a control cycle; be alert to tools that simply confirm the prompt.",,"[{""label"":""NOvA — Aanbevelingen AI in de advocatuur (official)"",""url"":""https://www.advocatenorde.nl/voor-advocaten/digitalisering-ai/aanbevelingen-ai-de-advocatuur""},{""label"":""Het Advocatenblad — AI-richtlijn: advocaat blijft eindverantwoordelijk, 10 Dec 2025 (secondary, for the date)"",""url"":""https://www.advocatenblad.nl/2025/12/10/ai-richtlijn-advocaat-blijft-eindverantwoordelijk/""}]",NL,bar-guidance; verification-duty; confidentiality-client-data; competence-duty; supervision; client-consent-transparency; procurement-vendor; training-cle,2026-09-04,true,,,
ny-ucs-ai-advisory-committee-2025-report,https://safelegalai.com/regulation/us-state/ny-ucs-ai-advisory-committee-2025-report,Ethical Considerations and Recommendations for the Use of AI by Judges and Judicial Staff (2025 Annual Report),New York State Unified Court System Advisory Committee on AI and the Courts,NY UCS AI Advisory Committee,us-state,report,in-force,judges; court-staff,competence; confidentiality; verification,"[{""version"":""2025 Annual Report"",""date"":""2025-12-01"",""url"":""https://www.nycourts.gov/LegacyPDFS/publications/pdfs/AI%20Annual%20Report%202025.pdf""}]","The December 2025 annual report of the New York court system's Advisory Committee on AI and the Courts, containing principles-based ethical considerations and recommendations for judges and judicial staff using AI. It supplements the October 2025 interim policy, addressing impartiality, confidentiality, competence and the need for human judgment in every judicial decision.",Judges must ensure AI use is consistent with the Rules Governing Judicial Conduct.; AI may assist with research and drafting but must not replace judicial reasoning.; Recommends ongoing training and periodic review of approved tools.; Reinforces the interim policy's ban on confidential data in public tools.,,"[{""label"":""NY Courts — AI Annual Report 2025 (PDF)"",""url"":""https://www.nycourts.gov/LegacyPDFS/publications/pdfs/AI%20Annual%20Report%202025.pdf""}]",US,,2026-09-03,true,New York,2025-12-01,
us-ma-sjc-interim-genai-guidelines,https://safelegalai.com/regulation/us-state/us-ma-sjc-interim-genai-guidelines,Massachusetts Supreme Judicial Court: Interim Guidelines for Use of Generative AI,Massachusetts Supreme Judicial Court,Massachusetts SJC,us-state,guidance,in-force,judges; court-staff,prohibition; confidentiality,"[{""version"":""Interim"",""date"":""2025-12-01"",""url"":""https://www.mass.gov/guidance/interim-guidelines-for-use-of-generative-ai"",""changes"":""Announced in the December 2025 State of the Judiciary address; the source gives a month only (announced December 2025), so the day is recorded as the 1st""}]","Massachusetts' first judicial AI instrument. The SJC's interim guidelines let court personnel use generative AI for administrative work using only public information, bar tools that retain or train on entered information, and deliberately leave attorney conduct untouched pending possible later rules.","Apply to court personnel only: judges, clerks, registers, recorders, employees, law clerks, interns and contractors; Permit generative AI for administrative tasks using only public information; Prohibit tools that retain or train on entered information; Do not govern attorney conduct and do not require attorney AI disclosure in filings; Described by Chief Justice Budd as a modest first step; subject to revision",,"[{""label"":""SJC Interim Guidelines for Use of Generative AI"",""url"":""https://www.mass.gov/guidance/interim-guidelines-for-use-of-generative-ai""}]",US,judicial-use; court-own-use; confidentiality-client-data,2026-09-04,false,Massachusetts,,
us-tx-denton-probate-courts-2025-ai-standing-order,https://safelegalai.com/regulation/us-state/us-tx-denton-probate-courts-2025-ai-standing-order,Denton County Probate Courts Standing Order Regarding Use of Artificial Intelligence,Denton County Probate Courts — Judge Denton County Probate Judges,Denton County Probate Courts (Judge Judges),us-state,standing-order,in-force,lawyers; litigants,certification; verification,"[{""version"":""Original"",""date"":""2025-12-01"",""url"":""https://topics.txcourts.gov/LocalRulesPublic/PreviewAttachment/2719""}]",The Denton County Probate Courts standing order requires attorneys and self-represented litigants to sign and submit an AI certification form in probate cases. The form includes an attestation that any information created or contributed by generative AI was independently verified through traditional legal sources by a human being.,All attorneys and self-represented litigants must sign and submit the attached AI certification form.; The certification requires human verification of any GenAI-created legal content.; The order applies to all pending and future Denton County probate cases.,,"[{""label"":""Denton County Probate Courts — Denton County Probate Courts Standing Order Regarding Use of Artificial Intelligence (primary, state-court-site)"",""url"":""https://topics.txcourts.gov/LocalRulesPublic/PreviewAttachment/2719""},{""label"":""SafeLegalAI us-court-ai-orders dataset row (coding, text excerpt, provenance)"",""url"":""https://github.com/SafeLegalAI/us-court-ai-orders/blob/main/data/orders.jsonl""}]",US,disclosure-filings; verification-duty; litigant-in-person,2026-09-06,false,Texas,2025-12-01,
us-txed-court-2023-local-rules-generative-ai,https://safelegalai.com/regulation/us-federal/us-txed-court-2023-local-rules-generative-ai,Eastern District of Texas Local Rules CV-11(g) and AT-3(m) on Generative AI,U.S. District Court for the Eastern District of Texas,Eastern District of Texas,us-federal,court-rule,in-force,lawyers; litigants,verification,"[{""version"":""Amended"",""date"":""2025-12-01"",""url"":""https://www.txed.uscourts.gov/sites/default/files/HR_Docs/TXED%20Local%20Rules%202025%20-%20As%20Amended%202.9.2026.pdf""}]","The Eastern District of Texas amended its local rules to address generative AI. Current CV-11(g) tells pro se litigants and represented parties that they remain bound by Rule 11 and must review and verify all content generated with AI, while AT-3(m) similarly reminds attorneys that AI cannot replace independent legal judgment.",Local Rule CV-11(g) warns that GenAI can produce factually or legally inaccurate content.; Litigants using GenAI must review and verify all content to satisfy Rule 11.; Attorney Rule AT-3(m) applies the same responsibility to lawyers.,,"[{""label"":""Eastern District of Texas — Eastern District of Texas Local Rules CV-11(g) and AT-3(m) on Generative AI (primary, court-pdf)"",""url"":""https://www.txed.uscourts.gov/sites/default/files/HR_Docs/TXED%20Local%20Rules%202025%20-%20As%20Amended%202.9.2026.pdf""},{""label"":""SafeLegalAI us-court-ai-orders dataset row (coding, text excerpt, provenance)"",""url"":""https://github.com/SafeLegalAI/us-court-ai-orders/blob/main/data/orders.jsonl""}]",US,verification-duty; litigant-in-person,2026-09-06,false,Texas,2023-12-01,
uk-bar-council-generative-ai-guidance,https://safelegalai.com/regulation/uk/uk-bar-council-generative-ai-guidance,Considerations when using ChatGPT and generative AI software based on large language models,Bar Council of England and Wales,Bar Council,uk,guidance,in-force,barristers,permissive; verification; confidentiality; competence,"[{""version"":""November 2025 update"",""date"":""2025-11-25"",""url"":""https://www.barcouncil.org.uk/resource/updated-guidance-on-generative-ai-for-the-bar.html"",""changes"":""Updated after Ayinde v Haringey to strengthen the verification expectation and address hallucinated authorities, confidentiality of instructions and the Core Duties.""},{""version"":""Original"",""date"":""2024-01-30"",""url"":""https://www.barcouncilethics.co.uk/documents/considerations-when-using-chatgpt-and-generative-ai-software-based-on-large-language-models/""}]","The Bar Council's ethics guidance for barristers in England and Wales on generative AI, first issued January 2024 and updated November 2025. Barristers may use these tools but must verify all output, avoid disclosing confidential or privileged material to public systems, and remain responsible for their work under the Core Duties.","Barristers must independently verify any legal proposition or authority produced by generative AI.; Client and privileged information should not be entered into public tools without safeguards.; Barristers should understand the tool's limitations, including hallucination and bias.; Use of AI does not alter the barrister's personal responsibility under the BSB Handbook.",ayinde-v-haringey,"[{""label"":""Bar Council — Updated guidance on generative AI for the Bar"",""url"":""https://www.barcouncil.org.uk/resource/updated-guidance-on-generative-ai-for-the-bar.html""},{""label"":""Bar Council Ethics Hub — original document"",""url"":""https://www.barcouncilethics.co.uk/documents/considerations-when-using-chatgpt-and-generative-ai-software-based-on-large-language-models/""}]",GB,bar-guidance; verification-duty; confidentiality-client-data; competence-duty,2026-09-03,true,,2024-01-30,uk-legal-profession-ai-guidance-history
